TransactionID,Product
28077,other vegetables
28077,whole milk
28077,sliced cheese
28077,frozen dessert
28077,brown bread
28077,pastry
28077,semi-finished bread
28077,canned fish
28077,cat food
28077,soda
28077,napkins
28077,newspapers
28077,shopping bags
28078,finished products
28078,chicken
28078,citrus fruit
28078,root vegetables
28078,other vegetables
28078,dessert
28078,domestic eggs
28078,spices
28078,pickled vegetables
28078,bottled water
28078,soda
28078,popcorn
28078,chocolate marshmallow
28078,detergent
28079,chewing gum
28080,curd
28080,yogurt
28080,whipped/sour cream
28080,ice cream
28081,chicken
28081,berries
28081,other vegetables
28081,pastry
28081,roll products 
28081,oil
28081,sugar
28082,bottled beer
28083,herbs
28083,whole milk
28083,sliced cheese
28083,rolls/buns
28083,pastry
28083,bottled water
28083,waffles
28084,yogurt
28085,sausage
28085,root vegetables
28085,sugar
28085,sweet spreads
28085,fruit/vegetable juice
28085,bottled beer
28085,salty snack
28085,shopping bags
28086,sausage
28086,pip fruit
28086,other vegetables
28086,whole milk
28086,butter
28086,dessert
28086,butter milk
28086,yogurt
28086,whipped/sour cream
28086,hard cheese
28086,mayonnaise
28086,oil
28086,mustard
28086,baking powder
28086,popcorn
28086,long life bakery product
28086,chocolate
28086,candy
28087,tropical fruit
28087,dessert
28087,yogurt
28087,syrup
28087,hygiene articles
28088,white wine
28089,frankfurter
28089,sausage
28089,liver loaf
28089,chicken
28089,pork
28089,root vegetables
28089,whole milk
28089,whipped/sour cream
28089,sliced cheese
28089,frozen vegetables
28089,bottled water
28089,fruit/vegetable juice
28089,salty snack
28089,long life bakery product
28090,canned beer
28091,chicken
28091,citrus fruit
28091,onions
28091,other vegetables
28091,whole milk
28091,frozen fish
28091,roll products 
28091,flour
28091,sugar
28091,pickled vegetables
28092,turkey
28092,citrus fruit
28092,butter
28092,whipped/sour cream
28092,hard cheese
28092,white bread
28093,curd cheese
28093,rolls/buns
28093,cake bar
28094,berries
28094,root vegetables
28094,other vegetables
28094,butter milk
28094,yogurt
28094,mayonnaise
28094,zwieback
28094,shopping bags
28095,tropical fruit
28095,root vegetables
28095,other vegetables
28095,whipped/sour cream
28095,specialty cheese
28095,rolls/buns
28095,nut snack
28096,frankfurter
28096,bottled beer
28096,liquor
28097,coffee
28098,whole milk
28099,onions
28099,whole milk
28100,domestic eggs
28100,white bread
28100,specialty fat
28100,mustard
28100,specialty vegetables
28101,other vegetables
28102,hamburger meat
28102,citrus fruit
28102,other vegetables
28102,whole milk
28102,butter
28102,rolls/buns
28102,baking powder
28102,cooking chocolate
28102,specialty chocolate
28102,male cosmetics
28103,sausage
28103,finished products
28103,hamburger meat
28103,citrus fruit
28103,tropical fruit
28103,pip fruit
28103,other vegetables
28103,butter
28103,UHT-milk
28103,specialty cheese
28103,pastry
28103,roll products 
28103,pasta
28103,organic products
28103,baking powder
28103,canned vegetables
28103,cat food
28103,chewing gum
28103,chocolate
28103,pot plants
28103,flower (seeds)
28104,citrus fruit
28104,other vegetables
28104,whole milk
28104,butter
28104,pastry
28104,oil
28104,bottled water
28104,bottled beer
28104,detergent
28105,pork
28105,citrus fruit
28105,other vegetables
28105,dessert
28105,white bread
28105,kitchen towels
28105,candles
28105,newspapers
28106,pork
28106,whole milk
28106,yogurt
28106,UHT-milk
28106,sliced cheese
28106,ice cream
28106,soda
28106,fruit/vegetable juice
28106,napkins
28107,root vegetables
28107,onions
28107,other vegetables
28107,whole milk
28107,butter
28107,yogurt
28107,soft cheese
28107,domestic eggs
28107,rice
28107,bottled water
28107,soda
28108,sausage
28108,citrus fruit
28108,root vegetables
28108,whole milk
28108,waffles
28108,chocolate marshmallow
28109,bottled beer
28110,herbs
28110,whole milk
28110,yogurt
28110,hard cheese
28110,domestic eggs
28110,flour
28110,margarine
28110,sugar
28110,baking powder
28110,canned fish
28110,misc. beverages
28110,canned beer
28111,soda
28111,specialty bar
28112,tropical fruit
28112,bottled water
28112,bottled beer
28112,hygiene articles
28113,sausage
28113,citrus fruit
28113,canned fish
28113,waffles
28114,soda
28115,tropical fruit
28115,chewing gum
28115,specialty chocolate
28115,chocolate marshmallow
28116,sausage
28117,whole milk
28117,white bread
28117,fruit/vegetable juice
28117,long life bakery product
28117,cake bar
28118,beverages
28118,frozen meals
28118,specialty bar
28118,candy
28119,liver loaf
28119,chicken
28119,turkey
28119,berries
28119,packaged fruit/vegetables
28119,whole milk
28119,yogurt
28119,cream cheese 
28119,rolls/buns
28119,pastry
28119,bottled water
28119,soda
28119,bathroom cleaner
28120,frankfurter
28120,sausage
28120,pork
28120,root vegetables
28120,whole milk
28120,yogurt
28120,frozen meals
28120,bottled beer
28121,yogurt
28121,bottled water
28121,soda
28121,bottled beer
28121,chocolate
28121,female sanitary products
28122,other vegetables
28122,canned fish
28122,soda
28122,shopping bags
28123,yogurt
28123,bottled water
28124,whole milk
28124,dessert
28124,pastry
28124,bottled water
28124,soda
28124,long life bakery product
28124,chocolate
28124,napkins
28124,cling film/bags
28125,pork
28125,rolls/buns
28125,liquor
28125,salty snack
28125,popcorn
28126,berries
28127,berries
28128,other vegetables
28128,whole milk
28128,fruit/vegetable juice
28128,chocolate
28129,chicken
28129,beef
28129,root vegetables
28129,whole milk
28129,curd
28129,whipped/sour cream
28129,flour
28129,oil
28129,sugar
28129,salty snack
28130,root vegetables
28130,other vegetables
28130,mayonnaise
28130,soda
28130,chocolate
28130,specialty chocolate
28131,tropical fruit
28132,citrus fruit
28132,tropical fruit
28132,coffee
28132,soda
28132,fruit/vegetable juice
28132,canned beer
28132,candy
28133,frankfurter
28133,citrus fruit
28133,berries
28133,whole milk
28133,yogurt
28133,domestic eggs
28133,salt
28133,waffles
28133,cake bar
28134,misc. beverages
28135,pip fruit
28135,bottled water
28135,soda
28135,fruit/vegetable juice
28135,canned beer
28135,newspapers
28136,sausage
28136,pastry
28136,waffles
28137,rolls/buns
28137,candy
28138,citrus fruit
28139,sausage
28139,root vegetables
28139,yogurt
28139,brown bread
28140,syrup
28141,pip fruit
28141,UHT-milk
28141,semi-finished bread
28141,cat food
28141,bottled water
28141,chocolate
28141,candy
28141,shopping bags
28142,whole milk
28142,pastry
28142,newspapers
28143,frankfurter
28143,root vegetables
28143,onions
28143,canned beer
28144,other vegetables
28144,yogurt
28144,whipped/sour cream
28144,jam
28144,fruit/vegetable juice
28144,chocolate
28144,dishes
28144,newspapers
28145,bottled water
28145,canned beer
28145,white wine
28146,whole milk
28146,whipped/sour cream
28146,rolls/buns
28146,shopping bags
28147,whole milk
28147,dessert
28147,brown bread
28147,specialty bar
28148,finished products
28148,frozen meals
28148,chocolate
28148,shopping bags
28149,whole milk
28149,rolls/buns
28150,pork
28150,beef
28151,chocolate marshmallow
28152,root vegetables
28152,other vegetables
28152,whole milk
28152,butter milk
28152,processed cheese
28152,margarine
28153,sausage
28153,root vegetables
28153,bottled beer
28153,skin care
28154,sausage
28154,organic sausage
28154,pip fruit
28154,butter
28154,brown bread
28154,soda
28155,bottled water
28155,soda
28156,frankfurter
28157,pork
28157,candy
28158,frozen meals
28158,specialty bar
28159,tropical fruit
28159,berries
28159,whole milk
28159,white bread
28159,margarine
28159,fruit/vegetable juice
28159,hygiene articles
28159,napkins
28159,shopping bags
28160,ham
28160,tropical fruit
28160,whole milk
28160,dessert
28160,butter milk
28160,yogurt
28160,hard cheese
28160,processed cheese
28160,white bread
28160,cat food
28160,fruit/vegetable juice
28160,napkins
28161,tropical fruit
28161,other vegetables
28161,butter
28161,whipped/sour cream
28161,semi-finished bread
28161,vinegar
28161,fruit/vegetable juice
28161,chocolate
28161,shopping bags
28162,whole milk
28162,whipped/sour cream
28163,whole milk
28163,curd
28163,pastry
28163,fruit/vegetable juice
28163,newspapers
28164,misc. beverages
28165,finished products
28165,fruit/vegetable juice
28165,white wine
28165,chocolate
28165,pot plants
28166,berries
28166,whole milk
28166,butter
28166,domestic eggs
28166,cake bar
28167,other vegetables
28167,bottled beer
28167,canned beer
28167,white wine
28167,detergent
28167,softener
28167,newspapers
28168,berries
28168,whipped/sour cream
28168,cake bar
28169,onions
28169,whole milk
28169,butter
28169,yogurt
28169,frozen fish
28169,fruit/vegetable juice
28170,yogurt
28171,berries
28171,fruit/vegetable juice
28171,waffles
28171,specialty bar
28172,shopping bags
28173,whole milk
28173,yogurt
28173,bottled water
28174,turkey
28174,pip fruit
28174,other vegetables
28174,dessert
28174,brown bread
28174,soda
28175,pip fruit
28175,root vegetables
28175,whole milk
28175,yogurt
28175,white bread
28175,soda
28175,chocolate
28175,hygiene articles
28176,pip fruit
28176,rolls/buns
28176,bottled water
28176,soda
28176,newspapers
28177,other vegetables
28177,whole milk
28177,brown bread
28178,hamburger meat
28179,pork
28179,root vegetables
28179,other vegetables
28179,whole milk
28179,whipped/sour cream
28179,domestic eggs
28179,pastry
28179,baking powder
28180,pastry
28180,bottled water
28180,newspapers
28181,newspapers
28182,canned beer
28183,ham
28183,pork
28183,whole milk
28183,pastry
28183,roll products 
28183,flour
28183,sweet spreads
28183,soda
28183,bottled beer
28184,whole milk
28184,baking powder
28184,waffles
28184,cleaner
28184,newspapers
28185,beef
28185,whole milk
28185,butter
28185,yogurt
28185,frozen vegetables
28185,domestic eggs
28185,rolls/buns
28185,coffee
28185,bottled beer
28185,skin care
28186,pip fruit
28186,other vegetables
28186,curd
28186,yogurt
28186,whipped/sour cream
28186,sugar
28186,canned vegetables
28186,fruit/vegetable juice
28187,beef
28187,onions
28187,whole milk
28187,napkins
28188,seasonal products
28189,other vegetables
28189,butter milk
28190,whole milk
28190,cocoa drinks
28191,root vegetables
28191,other vegetables
28191,rolls/buns
28191,light bulbs
28192,pork
28192,frozen vegetables
28192,oil
28193,pork
28193,whole milk
28193,UHT-milk
28193,newspapers
28194,newspapers
28194,flower soil/fertilizer
28195,rolls/buns
28196,beef
28196,other vegetables
28196,UHT-milk
28196,margarine
28196,fruit/vegetable juice
28196,newspapers
28197,sausage
28197,ham
28197,whole milk
28197,rolls/buns
28197,fruit/vegetable juice
28197,red/blush wine
28197,chocolate
28197,specialty chocolate
28197,candy
28197,house keeping products
28197,shopping bags
28198,brown bread
28198,soda
28198,fruit/vegetable juice
28198,bottled beer
28199,pork
28199,whole milk
28199,butter
28199,curd cheese
28199,frozen vegetables
28199,rolls/buns
28199,brown bread
28199,pastry
28200,root vegetables
28200,other vegetables
28201,hamburger meat
28201,other vegetables
28201,whole milk
28201,pot plants
28202,root vegetables
28202,herbs
28202,other vegetables
28202,whole milk
28202,yogurt
28202,rolls/buns
28202,flour
28202,margarine
28202,cereals
28202,fruit/vegetable juice
28202,pot plants
28203,chewing gum
28204,other vegetables
28204,whole milk
28204,brown bread
28204,canned beer
28205,tropical fruit
28205,whole milk
28205,curd
28205,yogurt
28205,whipped/sour cream
28205,soft cheese
28205,domestic eggs
28205,napkins
28206,frankfurter
28206,soda
28206,newspapers
28207,canned beer
28208,chicken
28208,beef
28208,hamburger meat
28208,pip fruit
28208,grapes
28208,root vegetables
28208,whole milk
28208,butter
28208,dessert
28208,yogurt
28208,whipped/sour cream
28208,cream cheese 
28208,pastry
28208,bottled water
28208,fruit/vegetable juice
28209,whole milk
28210,citrus fruit
28210,whole milk
28211,pork
28211,tropical fruit
28211,pip fruit
28211,other vegetables
28211,whipped/sour cream
28211,beverages
28211,white bread
28211,bottled beer
28211,kitchen towels
28212,whole milk
28212,curd
28212,baking powder
28213,hamburger meat
28213,soft cheese
28213,white bread
28213,pastry
28214,soft cheese
28215,sausage
28215,chicken
28215,pork
28215,beef
28215,root vegetables
28215,other vegetables
28215,yogurt
28215,mayonnaise
28215,spices
28215,chocolate
28215,candles
28216,pork
28216,root vegetables
28216,yogurt
28216,UHT-milk
28216,vinegar
28216,oil
28216,soda
28216,newspapers
28217,pork
28217,beef
28217,hamburger meat
28217,other vegetables
28217,whole milk
28217,rolls/buns
28218,tropical fruit
28218,pip fruit
28218,root vegetables
28218,other vegetables
28218,whole milk
28218,bottled water
28219,frankfurter
28219,sausage
28219,pork
28219,onions
28219,herbs
28219,whole milk
28219,sliced cheese
28219,curd cheese
28219,domestic eggs
28219,rolls/buns
28219,bottled beer
28219,candy
28220,canned beer
28221,sausage
28221,chicken
28221,whole milk
28221,butter
28221,beverages
28221,white wine
28222,root vegetables
28222,soda
28222,liquor
28223,soda
28224,canned beer
28225,bottled beer
28226,pork
28226,root vegetables
28226,other vegetables
28226,whole milk
28226,domestic eggs
28226,pastry
28227,pip fruit
28227,root vegetables
28227,other vegetables
28227,whole milk
28227,rolls/buns
28227,brown bread
28227,canned beer
28227,newspapers
28227,pot plants
28228,brown bread
28229,other vegetables
28229,curd
28230,beef
28230,other vegetables
28230,soft cheese
28230,pastry
28230,long life bakery product
28230,specialty chocolate
28231,long life bakery product
28232,sausage
28232,citrus fruit
28232,other vegetables
28232,specialty cheese
28232,baking powder
28232,bottled water
28232,detergent
28232,newspapers
28233,onions
28233,whole milk
28233,domestic eggs
28233,rolls/buns
28233,margarine
28233,bottled water
28233,newspapers
28234,pork
28234,domestic eggs
28234,roll products 
28234,misc. beverages
28235,frankfurter
28235,beef
28235,grapes
28235,other vegetables
28235,bottled beer
28235,red/blush wine
28235,napkins
28235,newspapers
28236,ham
28236,UHT-milk
28236,cream cheese 
28236,coffee
28236,bottled water
28236,napkins
28237,tropical fruit
28237,grapes
28238,rolls/buns
28238,white bread
28238,coffee
28239,frankfurter
28239,hamburger meat
28239,berries
28239,onions
28239,other vegetables
28239,whole milk
28239,curd
28239,dessert
28239,rolls/buns
28239,cake bar
28239,newspapers
28240,whole milk
28240,butter
28240,soft cheese
28241,other vegetables
28241,whole milk
28241,curd
28241,cream cheese 
28241,frozen vegetables
28241,roll products 
28241,sugar
28241,soda
28241,bottled beer
28241,salty snack
28241,popcorn
28242,root vegetables
28242,onions
28242,other vegetables
28243,rolls/buns
28243,brown bread
28243,soda
28244,pip fruit
28244,root vegetables
28244,onions
28244,other vegetables
28244,frozen vegetables
28244,pastry
28245,rolls/buns
28246,frankfurter
28246,chicken
28246,root vegetables
28246,whole milk
28246,domestic eggs
28246,canned fruit
28246,flower (seeds)
28247,frankfurter
28247,sausage
28247,beef
28247,tropical fruit
28247,berries
28247,root vegetables
28247,other vegetables
28247,whole milk
28247,yogurt
28247,beverages
28247,soft cheese
28247,specialty cheese
28247,frozen fish
28247,rolls/buns
28248,citrus fruit
28248,tropical fruit
28248,pip fruit
28248,root vegetables
28248,other vegetables
28249,pastry
28250,other vegetables
28250,whole milk
28250,frozen vegetables
28250,semi-finished bread
28250,vinegar
28250,dog food
28250,salty snack
28250,long life bakery product
28250,pot plants
28251,ham
28251,whole milk
28251,white bread
28251,newspapers
28252,cat food
28252,newspapers
28252,shopping bags
28253,pork
28253,citrus fruit
28253,other vegetables
28253,whole milk
28253,butter
28253,whipped/sour cream
28253,ice cream
28253,margarine
28253,sugar
28253,baking powder
28253,coffee
28253,newspapers
28254,citrus fruit
28254,whole milk
28254,yogurt
28254,whipped/sour cream
28254,rolls/buns
28255,sausage
28255,whole milk
28255,sliced cheese
28255,rolls/buns
28255,brown bread
28255,bottled beer
28256,soda
28256,cling film/bags
28256,house keeping products
28257,citrus fruit
28257,butter
28257,condensed milk
28257,frozen meals
28257,margarine
28257,male cosmetics
28257,newspapers
28258,other vegetables
28258,salt
28258,sweet spreads
28259,ham
28259,tropical fruit
28259,white bread
28259,pastry
28259,waffles
28259,specialty bar
28260,sausage
28260,rolls/buns
28260,shopping bags
28261,sausage
28261,chicken
28261,root vegetables
28261,other vegetables
28261,yogurt
28261,whipped/sour cream
28261,rolls/buns
28261,pastry
28262,sausage
28262,citrus fruit
28262,yogurt
28262,tidbits
28262,domestic eggs
28262,rolls/buns
28262,meat spreads
28262,soda
28263,sausage
28263,ham
28263,tropical fruit
28263,whole milk
28263,yogurt
28263,spread cheese
28263,rolls/buns
28263,zwieback
28263,long life bakery product
28263,napkins
28263,newspapers
28264,hygiene articles
28264,house keeping products
28265,beef
28265,citrus fruit
28265,tropical fruit
28265,whole milk
28265,butter milk
28265,frozen vegetables
28265,rolls/buns
28265,brown bread
28265,pickled vegetables
28266,canned beer
28267,onions
28267,other vegetables
28267,whole milk
28267,butter
28267,butter milk
28267,whipped/sour cream
28267,ice cream
28267,rolls/buns
28267,bottled beer
28267,long life bakery product
28267,dental care
28267,napkins
28267,newspapers
28268,sausage
28268,citrus fruit
28268,root vegetables
28268,other vegetables
28268,rolls/buns
28268,soda
28268,fruit/vegetable juice
28268,bottled beer
28268,dental care
28269,sausage
28269,other vegetables
28269,rolls/buns
28269,canned vegetables
28269,coffee
28269,soda
28269,dish cleaner
28270,yogurt
28270,rolls/buns
28270,brown bread
28270,salty snack
28270,pot plants
28271,chicken
28271,herbs
28271,other vegetables
28271,butter
28271,brown bread
28271,pastry
28271,margarine
28271,candy
28272,beef
28272,hamburger meat
28272,pip fruit
28272,root vegetables
28272,whole milk
28272,butter milk
28272,yogurt
28272,whipped/sour cream
28272,pasta
28272,sugar
28272,cereals
28273,UHT-milk
28273,rolls/buns
28274,pork
28274,margarine
28274,dishes
28275,tropical fruit
28275,berries
28275,herbs
28275,rice
28275,shopping bags
28276,canned vegetables
28276,white wine
28276,newspapers
28276,flower soil/fertilizer
28277,tropical fruit
28277,root vegetables
28277,other vegetables
28277,yogurt
28277,whipped/sour cream
28277,rolls/buns
28277,margarine
28277,instant coffee
28277,soda
28277,newspapers
28278,sausage
28278,chicken
28278,whole milk
28278,processed cheese
28278,frozen vegetables
28278,rolls/buns
28278,rice
28278,margarine
28278,sugar
28278,canned fruit
28278,pickled vegetables
28278,hygiene articles
28279,frankfurter
28279,rolls/buns
28279,dishes
28279,shopping bags
28280,rolls/buns
28281,pickled vegetables
28281,bottled water
28281,fruit/vegetable juice
28281,newspapers
28282,citrus fruit
28282,root vegetables
28282,other vegetables
28282,whole milk
28282,butter
28282,curd
28282,oil
28282,canned vegetables
28282,hygiene articles
28282,newspapers
28283,potato products
28283,bottled water
28283,soda
28283,bottled beer
28284,turkey
28284,root vegetables
28284,other vegetables
28284,whole milk
28284,rolls/buns
28284,bottled water
28284,detergent
28284,dishes
28285,sausage
28285,UHT-milk
28285,pastry
28285,margarine
28285,canned fish
28285,cat food
28285,waffles
28286,white wine
28286,red/blush wine
28287,hamburger meat
28287,citrus fruit
28287,herbs
28287,other vegetables
28287,whole milk
28287,butter
28287,domestic eggs
28287,pasta
28287,Instant food products
28287,canned fruit
28287,pickled vegetables
28287,bottled water
28287,misc. beverages
28287,bottled beer
28287,hygiene articles
28288,chicken
28288,root vegetables
28288,onions
28288,other vegetables
28288,whole milk
28288,butter
28288,yogurt
28288,hard cheese
28288,specialty cheese
28288,rice
28288,sugar
28289,turkey
28289,tropical fruit
28289,pip fruit
28289,root vegetables
28289,herbs
28289,other vegetables
28289,packaged fruit/vegetables
28289,whole milk
28289,butter milk
28289,yogurt
28289,specialty cheese
28289,rolls/buns
28289,oil
28289,cat food
28289,coffee
28289,bottled water
28289,fruit/vegetable juice
28289,candy
28289,dish cleaner
28290,dessert
28290,cat food
28290,newspapers
28291,tropical fruit
28291,whole milk
28291,butter
28291,domestic eggs
28291,bottled water
28291,misc. beverages
28291,canned beer
28291,liqueur
28292,beef
28292,citrus fruit
28292,tropical fruit
28292,pip fruit
28292,berries
28292,root vegetables
28292,other vegetables
28292,whole milk
28292,dessert
28292,sliced cheese
28292,rolls/buns
28292,flour
28292,sugar
28292,pickled vegetables
28292,tea
28292,soda
28292,bottled beer
28292,chocolate
28292,napkins
28292,newspapers
28293,pork
28293,beef
28293,root vegetables
28293,other vegetables
28293,frozen vegetables
28293,margarine
28293,white wine
28294,white bread
28295,root vegetables
28295,whole milk
28295,honey
28295,pudding powder
28295,newspapers
28296,frankfurter
28296,bottled beer
28297,citrus fruit
28297,baking powder
28297,sweet spreads
28297,nut snack
28298,rolls/buns
28298,pastry
28299,tropical fruit
28299,whole milk
28299,curd
28299,yogurt
28299,rolls/buns
28299,specialty bar
28300,cream cheese 
28300,fruit/vegetable juice
28301,sausage
28301,ham
28301,pork
28301,other vegetables
28301,whole milk
28301,dessert
28301,whipped/sour cream
28301,semi-finished bread
28301,pudding powder
28301,fruit/vegetable juice
28301,salty snack
28301,long life bakery product
28302,turkey
28302,pork
28302,citrus fruit
28302,pip fruit
28302,frozen meals
28302,waffles
28302,chocolate
28302,hygiene articles
28302,shopping bags
28303,frankfurter
28303,sausage
28303,liver loaf
28303,beef
28303,tropical fruit
28303,pip fruit
28303,root vegetables
28303,onions
28303,whole milk
28303,butter
28303,yogurt
28303,whipped/sour cream
28303,sliced cheese
28303,cream cheese 
28303,frozen meals
28303,frozen potato products
28303,domestic eggs
28303,rolls/buns
28303,roll products 
28303,salt
28303,rice
28303,margarine
28303,jam
28303,coffee
28303,long life bakery product
28303,waffles
28303,hygiene articles
28304,chicken
28304,pork
28304,whole milk
28304,coffee
28304,soda
28304,canned beer
28304,napkins
28304,newspapers
28305,tropical fruit
28305,root vegetables
28305,whole milk
28305,whipped/sour cream
28305,frozen vegetables
28305,domestic eggs
28305,red/blush wine
28306,chicken
28306,pork
28306,citrus fruit
28306,berries
28306,yogurt
28307,root vegetables
28307,yogurt
28307,brown bread
28307,pastry
28307,flour
28307,bottled water
28307,pot plants
28308,chicken
28308,tropical fruit
28308,rolls/buns
28308,pastry
28308,bottled water
28308,red/blush wine
28308,chocolate
28308,newspapers
28309,bottled beer
28309,shopping bags
28310,ketchup
28311,canned beer
28312,tropical fruit
28312,whole milk
28312,domestic eggs
28312,pastry
28312,margarine
28312,coffee
28312,dental care
28312,hygiene articles
28312,cling film/bags
28313,beef
28313,citrus fruit
28313,root vegetables
28313,specialty chocolate
28314,whole milk
28314,rolls/buns
28315,bottled water
28315,soda
28316,pork
28316,pip fruit
28316,root vegetables
28316,other vegetables
28316,curd
28316,butter milk
28316,margarine
28316,newspapers
28317,pork
28317,tropical fruit
28317,root vegetables
28317,whipped/sour cream
28317,frozen vegetables
28317,roll products 
28318,pip fruit
28318,other vegetables
28318,yogurt
28318,whipped/sour cream
28318,domestic eggs
28318,brown bread
28318,specialty vegetables
28318,coffee
28318,specialty chocolate
28318,pot plants
28319,specialty chocolate
28320,citrus fruit
28320,tropical fruit
28320,pip fruit
28320,other vegetables
28320,yogurt
28320,UHT-milk
28320,cream cheese 
28320,fruit/vegetable juice
28320,hygiene articles
28320,pot plants
28321,frankfurter
28321,turkey
28321,citrus fruit
28321,whole milk
28321,curd
28321,frozen potato products
28321,rolls/buns
28321,white bread
28321,pastry
28321,semi-finished bread
28321,pickled vegetables
28321,sweet spreads
28321,bottled water
28321,soda
28321,fruit/vegetable juice
28321,bottled beer
28321,white wine
28321,prosecco
28321,chocolate
28321,candy
28322,sausage
28322,beef
28322,tropical fruit
28322,other vegetables
28322,butter
28322,yogurt
28322,UHT-milk
28322,condensed milk
28322,sliced cheese
28322,salt
28322,soups
28322,sweet spreads
28322,newspapers
28323,root vegetables
28323,other vegetables
28323,whole milk
28323,sliced cheese
28323,rolls/buns
28323,cat food
28323,shopping bags
28324,root vegetables
28325,tropical fruit
28325,UHT-milk
28325,brown bread
28325,Instant food products
28325,napkins
28326,pip fruit
28326,root vegetables
28326,ice cream
28326,rolls/buns
28326,syrup
28326,canned beer
28327,sausage
28327,tropical fruit
28327,whole milk
28327,dessert
28327,butter milk
28327,yogurt
28327,soft cheese
28327,sliced cheese
28327,ice cream
28327,white bread
28327,coffee
28327,soda
28327,salty snack
28327,long life bakery product
28327,chewing gum
28327,chocolate
28327,napkins
28327,newspapers
28327,shopping bags
28328,curd
28328,yogurt
28328,domestic eggs
28328,white bread
28328,instant coffee
28328,long life bakery product
28329,beef
28329,root vegetables
28329,other vegetables
28329,whole milk
28329,curd
28329,cream
28329,domestic eggs
28329,soda
28329,fruit/vegetable juice
28330,frankfurter
28330,root vegetables
28330,bottled water
28330,canned beer
28330,hygiene articles
28331,root vegetables
28331,other vegetables
28331,UHT-milk
28331,hard cheese
28331,rolls/buns
28331,sweet spreads
28331,salty snack
28331,popcorn
28331,waffles
28331,cake bar
28331,specialty bar
28332,frankfurter
28332,pip fruit
28332,root vegetables
28332,other vegetables
28332,whole milk
28332,butter milk
28332,organic products
28332,soda
28333,hamburger meat
28333,root vegetables
28333,other vegetables
28333,whole milk
28333,soft cheese
28333,house keeping products
28333,newspapers
28334,vinegar
28334,bottled beer
28335,tropical fruit
28335,grapes
28335,root vegetables
28335,other vegetables
28335,rolls/buns
28335,tea
28335,bottled beer
28336,pip fruit
28337,citrus fruit
28337,curd
28337,semi-finished bread
28337,mustard
28338,fruit/vegetable juice
28338,seasonal products
28339,frankfurter
28339,meat
28339,chicken
28339,ice cream
28339,domestic eggs
28339,pastry
28339,pasta
28339,sugar
28339,coffee
28339,newspapers
28340,whole milk
28340,domestic eggs
28340,oil
28341,hamburger meat
28341,pastry
28341,misc. beverages
28342,long life bakery product
28342,candy
28343,soda
28343,chocolate
28344,hamburger meat
28344,pip fruit
28344,root vegetables
28344,other vegetables
28344,whole milk
28344,whipped/sour cream
28344,cream cheese 
28344,brown bread
28344,soups
28344,sauces
28345,frankfurter
28345,whipped/sour cream
28345,coffee
28346,hard cheese
28346,pastry
28347,newspapers
28348,chicken
28348,pork
28348,other vegetables
28348,whole milk
28348,bottled water
28349,soft cheese
28349,rolls/buns
28349,brown bread
28349,syrup
28349,newspapers
28349,shopping bags
28350,pip fruit
28350,coffee
28351,tropical fruit
28351,pip fruit
28351,grapes
28351,whole milk
28352,hamburger meat
28352,grapes
28352,root vegetables
28352,other vegetables
28352,softener
28352,kitchen towels
28352,pot plants
28353,finished products
28353,cat food
28353,shopping bags
28354,pot plants
28355,whole milk
28356,tropical fruit
28356,root vegetables
28356,rolls/buns
28356,newspapers
28357,whole milk
28357,butter
28357,yogurt
28357,rolls/buns
28357,candles
28357,newspapers
28358,bottled beer
28359,whole milk
28359,curd
28359,whipped/sour cream
28360,frankfurter
28360,other vegetables
28360,cream cheese 
28360,sweet spreads
28360,long life bakery product
28360,napkins
28361,citrus fruit
28361,tropical fruit
28362,hamburger meat
28362,condensed milk
28362,pastry
28362,fruit/vegetable juice
28362,salty snack
28362,candles
28363,cream
28364,sausage
28364,other vegetables
28364,whole milk
28364,dessert
28364,domestic eggs
28364,rolls/buns
28364,white bread
28364,bottled water
28364,soda
28364,chocolate
28364,detergent
28364,shopping bags
28365,yogurt
28365,UHT-milk
28365,frozen dessert
28365,bottled water
28365,bottled beer
28366,sausage
28366,root vegetables
28366,other vegetables
28366,whole milk
28366,oil
28366,mustard
28366,specialty chocolate
28366,newspapers
28367,bottled beer
28368,misc. beverages
28369,pickled vegetables
28370,chicken
28371,chicken
28371,beef
28371,root vegetables
28371,other vegetables
28371,whole milk
28371,whipped/sour cream
28371,pasta
28371,soda
28372,herbs
28372,whole milk
28372,pastry
28373,frankfurter
28373,chocolate
28374,soda
28375,white bread
28375,brown bread
28376,chicken
28376,pork
28376,other vegetables
28376,UHT-milk
28376,white bread
28376,pastry
28376,pasta
28376,soda
28376,specialty bar
28377,beef
28377,root vegetables
28377,other vegetables
28377,whole milk
28377,domestic eggs
28377,rolls/buns
28377,brown bread
28377,soda
28377,fruit/vegetable juice
28377,red/blush wine
28377,snack products
28377,dishes
28377,light bulbs
28377,shopping bags
28378,root vegetables
28378,packaged fruit/vegetables
28378,rolls/buns
28378,sugar
28378,liquor
28379,soda
28380,yogurt
28380,canned vegetables
28380,pot plants
28381,white bread
28381,bottled water
28381,soda
28381,bottled beer
28382,syrup
28383,whole milk
28383,sugar
28383,cling film/bags
28384,salt
28384,candy
28385,whole milk
28385,frozen vegetables
28385,frozen meals
28385,cereals
28385,bottled beer
28386,other vegetables
28386,yogurt
28386,whipped/sour cream
28386,newspapers
28387,sausage
