"iid";"id";"gender";"order";"age_o";"age";"race";"sports";"tvsports";"dining";"art";"hiking";"reading";"tv";"theater";"movies";"music";"shopping";"yoga";"fun";"goal"
296;3;0;6;32;28;2;4;5;8;7;6;9;9;8;7;10;9;7;4.0;1
296;3;0;7;27;28;2;4;5;8;7;6;9;9;8;7;10;9;7;5.0;1
296;3;0;9;25;28;2;4;5;8;7;6;9;9;8;7;10;9;7;9.0;1
296;3;0;13;30;28;2;4;5;8;7;6;9;9;8;7;10;9;7;9.0;1
296;3;0;10;29;28;2;4;5;8;7;6;9;9;8;7;10;9;7;6.0;1
296;3;0;2;26;28;2;4;5;8;7;6;9;9;8;7;10;9;7;6.0;1
296;3;0;14;36;28;2;4;5;8;7;6;9;9;8;7;10;9;7;5.0;1
296;3;0;4;29;28;2;4;5;8;7;6;9;9;8;7;10;9;7;9.0;1
297;4;0;11;27;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;14;32;21;2;5;2;8;10;3;10;8;10;10;8;8;6;8.0;2
297;4;0;7;25;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;2;29;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;10;23;21;2;5;2;8;10;3;10;8;10;10;8;8;6;5.0;2
297;4;0;4;27;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;5;32;21;2;5;2;8;10;3;10;8;10;10;8;8;6;6.0;2
297;4;0;6;27;21;2;5;2;8;10;3;10;8;10;10;8;8;6;5.0;2
297;4;0;8;25;21;2;5;2;8;10;3;10;8;10;10;8;8;6;8.0;2
297;4;0;12;30;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;9;29;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
297;4;0;1;26;21;2;5;2;8;10;3;10;8;10;10;8;8;6;8.0;2
297;4;0;13;36;21;2;5;2;8;10;3;10;8;10;10;8;8;6;6.0;2
297;4;0;3;29;21;2;5;2;8;10;3;10;8;10;10;8;8;6;7.0;2
298;5;0;14;27;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;3;32;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;10;25;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;5;29;22;2;3;1;5;10;3;10;5;10;10;10;9;7;9.0;2
298;5;0;13;23;22;2;3;1;5;10;3;10;5;10;10;10;9;7;9.0;2
298;5;0;7;27;22;2;3;1;5;10;3;10;5;10;10;10;9;7;8.0;2
298;5;0;8;32;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;9;27;22;2;3;1;5;10;3;10;5;10;10;10;9;7;8.0;2
298;5;0;11;25;22;2;3;1;5;10;3;10;5;10;10;10;9;7;9.0;2
298;5;0;1;30;22;2;3;1;5;10;3;10;5;10;10;10;9;7;7.0;2
298;5;0;12;29;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;4;26;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;2;36;22;2;3;1;5;10;3;10;5;10;10;10;9;7;6.0;2
298;5;0;6;29;22;2;3;1;5;10;3;10;5;10;10;10;9;7;7.0;2
299;6;0;4;27;24;4;7;1;8;8;9;9;6;7;9;9;5;4;10.0;2
299;6;0;7;32;24;4;7;1;8;8;9;9;6;7;9;9;5;4;7.0;2
299;6;0;14;25;24;4;7;1;8;8;9;9;6;7;9;9;5;4;8.0;2
299;6;0;9;29;24;4;7;1;8;8;9;9;6;7;9;9;5;4;9.0;2
299;6;0;3;23;24;4;7;1;8;8;9;9;6;7;9;9;5;4;8.0;2
299;6;0;11;27;24;4;7;1;8;8;9;9;6;7;9;9;5;4;8.0;2
299;6;0;12;32;24;4;7;1;8;8;9;9;6;7;9;9;5;4;8.0;2
299;6;0;13;27;24;4;7;1;8;8;9;9;6;7;9;9;5;4;9.0;2
299;6;0;1;25;24;4;7;1;8;8;9;9;6;7;9;9;5;4;10.0;2
299;6;0;5;30;24;4;7;1;8;8;9;9;6;7;9;9;5;4;9.0;2
299;6;0;2;29;24;4;7;1;8;8;9;9;6;7;9;9;5;4;9.0;2
299;6;0;8;26;24;4;7;1;8;8;9;9;6;7;9;9;5;4;8.0;2
299;6;0;6;36;24;4;7;1;8;8;9;9;6;7;9;9;5;4;7.0;2
299;6;0;10;29;24;4;7;1;8;8;9;9;6;7;9;9;5;4;2.0;2
300;7;0;7;27;35;2;8;2;9;10;7;8;2;10;8;10;4;2;9.0;2
300;7;0;10;32;35;2;8;2;9;10;7;8;2;10;8;10;4;2;10.0;2
300;7;0;3;25;35;2;8;2;9;10;7;8;2;10;8;10;4;2;7.0;2
300;7;0;12;29;35;2;8;2;9;10;7;8;2;10;8;10;4;2;9.0;2
300;7;0;6;23;35;2;8;2;9;10;7;8;2;10;8;10;4;2;9.0;2
300;7;0;14;27;35;2;8;2;9;10;7;8;2;10;8;10;4;2;10.0;2
300;7;0;1;32;35;2;8;2;9;10;7;8;2;10;8;10;4;2;6.0;2
300;7;0;2;27;35;2;8;2;9;10;7;8;2;10;8;10;4;2;8.0;2
300;7;0;4;25;35;2;8;2;9;10;7;8;2;10;8;10;4;2;10.0;2
300;7;0;8;30;35;2;8;2;9;10;7;8;2;10;8;10;4;2;10.0;2
300;7;0;5;29;35;2;8;2;9;10;7;8;2;10;8;10;4;2;7.0;2
300;7;0;11;26;35;2;8;2;9;10;7;8;2;10;8;10;4;2;10.0;2
300;7;0;9;36;35;2;8;2;9;10;7;8;2;10;8;10;4;2;9.0;2
300;7;0;13;29;35;2;8;2;9;10;7;8;2;10;8;10;4;2;9.0;2
301;8;0;3;27;34;2;5;3;10;8;5;9;5;9;10;9;5;9;2.0;2
301;8;0;6;32;34;2;5;3;10;8;5;9;5;9;10;9;5;9;5.0;2
301;8;0;13;25;34;2;5;3;10;8;5;9;5;9;10;9;5;9;2.0;2
301;8;0;8;29;34;2;5;3;10;8;5;9;5;9;10;9;5;9;7.0;2
301;8;0;2;23;34;2;5;3;10;8;5;9;5;9;10;9;5;9;2.0;2
301;8;0;10;27;34;2;5;3;10;8;5;9;5;9;10;9;5;9;8.0;2
301;8;0;11;32;34;2;5;3;10;8;5;9;5;9;10;9;5;9;6.0;2
301;8;0;12;27;34;2;5;3;10;8;5;9;5;9;10;9;5;9;5.0;2
301;8;0;14;25;34;2;5;3;10;8;5;9;5;9;10;9;5;9;7.0;2
301;8;0;4;30;34;2;5;3;10;8;5;9;5;9;10;9;5;9;10.0;2
301;8;0;1;29;34;2;5;3;10;8;5;9;5;9;10;9;5;9;5.0;2
301;8;0;7;26;34;2;5;3;10;8;5;9;5;9;10;9;5;9;5.0;2
301;8;0;5;36;34;2;5;3;10;8;5;9;5;9;10;9;5;9;4.0;2
301;8;0;9;29;34;2;5;3;10;8;5;9;5;9;10;9;5;9;7.0;2
302;10;0;13;27;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;2;32;21;2;10;10;7;6;6;5;7;7;7;9;6;6;4.0;2
302;10;0;9;25;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;4;29;21;2;10;10;7;6;6;5;7;7;7;9;6;6;8.0;2
302;10;0;12;23;21;2;10;10;7;6;6;5;7;7;7;9;6;6;10.0;2
302;10;0;6;27;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;7;32;21;2;10;10;7;6;6;5;7;7;7;9;6;6;7.0;2
302;10;0;8;27;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;10;25;21;2;10;10;7;6;6;5;7;7;7;9;6;6;7.0;2
302;10;0;14;30;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;11;29;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
302;10;0;3;26;21;2;10;10;7;6;6;5;7;7;7;9;6;6;5.0;2
302;10;0;1;36;21;2;10;10;7;6;6;5;7;7;7;9;6;6;6.0;2
302;10;0;5;29;21;2;10;10;7;6;6;5;7;7;7;9;6;6;;2
303;11;0;2;27;33;2;7;1;9;7;7;10;2;9;9;9;5;1;5.0;4
303;11;0;5;32;33;2;7;1;9;7;7;10;2;9;9;9;5;1;8.0;4
303;11;0;12;25;33;2;7;1;9;7;7;10;2;9;9;9;5;1;3.0;4
303;11;0;7;29;33;2;7;1;9;7;7;10;2;9;9;9;5;1;8.0;4
303;11;0;1;23;33;2;7;1;9;7;7;10;2;9;9;9;5;1;8.0;4
303;11;0;9;27;33;2;7;1;9;7;7;10;2;9;9;9;5;1;8.0;4
303;11;0;10;32;33;2;7;1;9;7;7;10;2;9;9;9;5;1;6.0;4
303;11;0;11;27;33;2;7;1;9;7;7;10;2;9;9;9;5;1;5.0;4
303;11;0;13;25;33;2;7;1;9;7;7;10;2;9;9;9;5;1;7.0;4
303;11;0;3;30;33;2;7;1;9;7;7;10;2;9;9;9;5;1;9.0;4
303;11;0;14;29;33;2;7;1;9;7;7;10;2;9;9;9;5;1;6.0;4
303;11;0;6;26;33;2;7;1;9;7;7;10;2;9;9;9;5;1;5.0;4
303;11;0;4;36;33;2;7;1;9;7;7;10;2;9;9;9;5;1;7.0;4
303;11;0;8;29;33;2;7;1;9;7;7;10;2;9;9;9;5;1;6.0;4
304;12;0;8;27;28;2;10;1;7;8;2;8;1;8;9;7;8;9;1.0;1
304;12;0;11;32;28;2;10;1;7;8;2;8;1;8;9;7;8;9;8.0;1
304;12;0;4;25;28;2;10;1;7;8;2;8;1;8;9;7;8;9;2.0;1
304;12;0;13;29;28;2;10;1;7;8;2;8;1;8;9;7;8;9;5.0;1
304;12;0;7;23;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
304;12;0;1;27;28;2;10;1;7;8;2;8;1;8;9;7;8;9;7.0;1
304;12;0;2;32;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
304;12;0;3;27;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
304;12;0;5;25;28;2;10;1;7;8;2;8;1;8;9;7;8;9;9.0;1
304;12;0;9;30;28;2;10;1;7;8;2;8;1;8;9;7;8;9;10.0;1
304;12;0;6;29;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
304;12;0;12;26;28;2;10;1;7;8;2;8;1;8;9;7;8;9;5.0;1
304;12;0;10;36;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
304;12;0;14;29;28;2;10;1;7;8;2;8;1;8;9;7;8;9;3.0;1
305;13;0;1;27;29;4;8;2;10;7;8;8;7;8;9;7;9;8;7.0;1
305;13;0;4;32;29;4;8;2;10;7;8;8;7;8;9;7;9;8;8.0;1
305;13;0;11;25;29;4;8;2;10;7;8;8;7;8;9;7;9;8;6.0;1
305;13;0;6;29;29;4;8;2;10;7;8;8;7;8;9;7;9;8;6.0;1
305;13;0;14;23;29;4;8;2;10;7;8;8;7;8;9;7;9;8;8.0;1
305;13;0;8;27;29;4;8;2;10;7;8;8;7;8;9;7;9;8;6.0;1
305;13;0;9;32;29;4;8;2;10;7;8;8;7;8;9;7;9;8;8.0;1
305;13;0;10;27;29;4;8;2;10;7;8;8;7;8;9;7;9;8;8.0;1
305;13;0;12;25;29;4;8;2;10;7;8;8;7;8;9;7;9;8;5.0;1
305;13;0;2;30;29;4;8;2;10;7;8;8;7;8;9;7;9;8;9.0;1
305;13;0;13;29;29;4;8;2;10;7;8;8;7;8;9;7;9;8;5.0;1
305;13;0;5;26;29;4;8;2;10;7;8;8;7;8;9;7;9;8;5.0;1
305;13;0;3;36;29;4;8;2;10;7;8;8;7;8;9;7;9;8;5.0;1
305;13;0;7;29;29;4;8;2;10;7;8;8;7;8;9;7;9;8;6.0;1
306;14;0;9;27;22;4;6;6;8;5;7;6;9;9;9;5;9;5;9.0;1
306;14;0;12;32;22;4;6;6;8;5;7;6;9;9;9;5;9;5;9.0;1
306;14;0;5;25;22;4;6;6;8;5;7;6;9;9;9;5;9;5;6.0;1
306;14;0;14;29;22;4;6;6;8;5;7;6;9;9;9;5;9;5;8.0;1
306;14;0;8;23;22;4;6;6;8;5;7;6;9;9;9;5;9;5;7.0;1
306;14;0;2;27;22;4;6;6;8;5;7;6;9;9;9;5;9;5;6.0;1
306;14;0;3;32;22;4;6;6;8;5;7;6;9;9;9;5;9;5;7.0;1
306;14;0;4;27;22;4;6;6;8;5;7;6;9;9;9;5;9;5;8.0;1
306;14;0;6;25;22;4;6;6;8;5;7;6;9;9;9;5;9;5;7.0;1
306;14;0;10;30;22;4;6;6;8;5;7;6;9;9;9;5;9;5;8.0;1
306;14;0;7;29;22;4;6;6;8;5;7;6;9;9;9;5;9;5;5.0;1
306;14;0;13;26;22;4;6;6;8;5;7;6;9;9;9;5;9;5;6.0;1
306;14;0;11;36;22;4;6;6;8;5;7;6;9;9;9;5;9;5;6.0;1
306;14;0;1;29;22;4;6;6;8;5;7;6;9;9;9;5;9;5;6.0;1
307;15;0;10;27;27;4;10;8;9;9;10;10;7;10;10;10;9;3;5.0;5
307;15;0;13;32;27;4;10;8;9;9;10;10;7;10;10;10;9;3;7.0;5
307;15;0;6;25;27;4;10;8;9;9;10;10;7;10;10;10;9;3;4.0;5
307;15;0;1;29;27;4;10;8;9;9;10;10;7;10;10;10;9;3;7.0;5
307;15;0;9;23;27;4;10;8;9;9;10;10;7;10;10;10;9;3;8.0;5
307;15;0;3;27;27;4;10;8;9;9;10;10;7;10;10;10;9;3;9.0;5
307;15;0;4;32;27;4;10;8;9;9;10;10;7;10;10;10;9;3;5.0;5
307;15;0;5;27;27;4;10;8;9;9;10;10;7;10;10;10;9;3;6.0;5
307;15;0;7;25;27;4;10;8;9;9;10;10;7;10;10;10;9;3;8.0;5
307;15;0;11;30;27;4;10;8;9;9;10;10;7;10;10;10;9;3;8.0;5
307;15;0;8;29;27;4;10;8;9;9;10;10;7;10;10;10;9;3;6.0;5
307;15;0;14;26;27;4;10;8;9;9;10;10;7;10;10;10;9;3;7.0;5
307;15;0;12;36;27;4;10;8;9;9;10;10;7;10;10;10;9;3;5.0;5
307;15;0;2;29;27;4;10;8;9;9;10;10;7;10;10;10;9;3;5.0;5
308;1;1;6;30;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;5;30;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;12;28;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;11;21;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;14;22;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;4;24;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;7;35;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;3;34;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;13;21;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
308;1;1;2;33;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;8;28;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;1;29;27;4;7;7;8;8;8;7;9;8;9;8;7;7;7.0;1
308;1;1;9;22;27;4;7;7;8;8;8;7;9;8;9;8;7;7;10.0;1
308;1;1;10;27;27;4;7;7;8;8;8;7;9;8;9;8;7;7;8.0;1
309;2;1;9;30;32;2;6;4;9;10;8;9;6;8;9;10;4;4;10.0;3
309;2;1;8;30;32;2;6;4;9;10;8;9;6;8;9;10;4;4;10.0;3
309;2;1;1;28;32;2;6;4;9;10;8;9;6;8;9;10;4;4;8.0;3
309;2;1;14;21;32;2;6;4;9;10;8;9;6;8;9;10;4;4;8.0;3
309;2;1;3;22;32;2;6;4;9;10;8;9;6;8;9;10;4;4;8.0;3
309;2;1;7;24;32;2;6;4;9;10;8;9;6;8;9;10;4;4;9.0;3
309;2;1;10;35;32;2;6;4;9;10;8;9;6;8;9;10;4;4;9.0;3
309;2;1;6;34;32;2;6;4;9;10;8;9;6;8;9;10;4;4;8.0;3
309;2;1;2;21;32;2;6;4;9;10;8;9;6;8;9;10;4;4;4.0;3
309;2;1;5;33;32;2;6;4;9;10;8;9;6;8;9;10;4;4;9.0;3
309;2;1;11;28;32;2;6;4;9;10;8;9;6;8;9;10;4;4;10.0;3
309;2;1;4;29;32;2;6;4;9;10;8;9;6;8;9;10;4;4;10.0;3
309;2;1;12;22;32;2;6;4;9;10;8;9;6;8;9;10;4;4;8.0;3
309;2;1;13;27;32;2;6;4;9;10;8;9;6;8;9;10;4;4;10.0;3
310;3;1;2;30;25;2;2;2;7;6;3;9;8;7;9;6;5;3;6.0;1
310;3;1;1;30;25;2;2;2;7;6;3;9;8;7;9;6;5;3;5.0;1
310;3;1;8;28;25;2;2;2;7;6;3;9;8;7;9;6;5;3;7.0;1
310;3;1;7;21;25;2;2;2;7;6;3;9;8;7;9;6;5;3;8.0;1
310;3;1;10;22;25;2;2;2;7;6;3;9;8;7;9;6;5;3;8.0;1
310;3;1;14;24;25;2;2;2;7;6;3;9;8;7;9;6;5;3;6.0;1
310;3;1;3;35;25;2;2;2;7;6;3;9;8;7;9;6;5;3;5.0;1
310;3;1;13;34;25;2;2;2;7;6;3;9;8;7;9;6;5;3;6.0;1
310;3;1;9;21;25;2;2;2;7;6;3;9;8;7;9;6;5;3;7.0;1
310;3;1;12;33;25;2;2;2;7;6;3;9;8;7;9;6;5;3;5.0;1
310;3;1;4;28;25;2;2;2;7;6;3;9;8;7;9;6;5;3;7.0;1
310;3;1;11;29;25;2;2;2;7;6;3;9;8;7;9;6;5;3;6.0;1
310;3;1;5;22;25;2;2;2;7;6;3;9;8;7;9;6;5;3;6.0;1
310;3;1;6;27;25;2;2;2;7;6;3;9;8;7;9;6;5;3;8.0;1
311;4;1;11;30;29;4;10;8;10;6;8;7;4;6;8;10;9;8;5.0;2
311;4;1;10;30;29;4;10;8;10;6;8;7;4;6;8;10;9;8;5.0;2
311;4;1;3;28;29;4;10;8;10;6;8;7;4;6;8;10;9;8;5.0;2
311;4;1;2;21;29;4;10;8;10;6;8;7;4;6;8;10;9;8;6.0;2
311;4;1;5;22;29;4;10;8;10;6;8;7;4;6;8;10;9;8;7.0;2
311;4;1;9;24;29;4;10;8;10;6;8;7;4;6;8;10;9;8;4.0;2
311;4;1;12;35;29;4;10;8;10;6;8;7;4;6;8;10;9;8;4.0;2
311;4;1;8;34;29;4;10;8;10;6;8;7;4;6;8;10;9;8;8.0;2
311;4;1;4;21;29;4;10;8;10;6;8;7;4;6;8;10;9;8;0.0;2
311;4;1;7;33;29;4;10;8;10;6;8;7;4;6;8;10;9;8;8.0;2
311;4;1;13;28;29;4;10;8;10;6;8;7;4;6;8;10;9;8;5.0;2
311;4;1;6;29;29;4;10;8;10;6;8;7;4;6;8;10;9;8;5.0;2
311;4;1;14;22;29;4;10;8;10;6;8;7;4;6;8;10;9;8;2.0;2
311;4;1;1;27;29;4;10;8;10;6;8;7;4;6;8;10;9;8;7.0;2
312;5;1;5;30;23;2;7;7;7;8;10;8;5;6;9;8;2;1;7.0;2
312;5;1;4;30;23;2;7;7;7;8;10;8;5;6;9;8;2;1;3.0;2
312;5;1;11;28;23;2;7;7;7;8;10;8;5;6;9;8;2;1;4.0;2
312;5;1;10;21;23;2;7;7;7;8;10;8;5;6;9;8;2;1;6.0;2
312;5;1;13;22;23;2;7;7;7;8;10;8;5;6;9;8;2;1;5.0;2
312;5;1;3;24;23;2;7;7;7;8;10;8;5;6;9;8;2;1;7.0;2
312;5;1;6;35;23;2;7;7;7;8;10;8;5;6;9;8;2;1;4.0;2
312;5;1;2;34;23;2;7;7;7;8;10;8;5;6;9;8;2;1;5.0;2
312;5;1;12;21;23;2;7;7;7;8;10;8;5;6;9;8;2;1;8.0;2
312;5;1;1;33;23;2;7;7;7;8;10;8;5;6;9;8;2;1;6.0;2
312;5;1;7;28;23;2;7;7;7;8;10;8;5;6;9;8;2;1;6.0;2
312;5;1;14;29;23;2;7;7;7;8;10;8;5;6;9;8;2;1;4.0;2
312;5;1;8;22;23;2;7;7;7;8;10;8;5;6;9;8;2;1;5.0;2
312;5;1;9;27;23;2;7;7;7;8;10;8;5;6;9;8;2;1;6.0;2
313;6;1;13;30;27;2;9;8;8;3;6;6;3;2;7;10;5;1;7.0;1
313;6;1;12;30;27;2;9;8;8;3;6;6;3;2;7;10;5;1;7.0;1
313;6;1;5;28;27;2;9;8;8;3;6;6;3;2;7;10;5;1;4.0;1
313;6;1;4;21;27;2;9;8;8;3;6;6;3;2;7;10;5;1;7.0;1
313;6;1;7;22;27;2;9;8;8;3;6;6;3;2;7;10;5;1;5.0;1
313;6;1;11;24;27;2;9;8;8;3;6;6;3;2;7;10;5;1;5.0;1
313;6;1;14;35;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
313;6;1;10;34;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
313;6;1;6;21;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
313;6;1;9;33;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
313;6;1;1;28;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
313;6;1;8;29;27;2;9;8;8;3;6;6;3;2;7;10;5;1;5.0;1
313;6;1;2;22;27;2;9;8;8;3;6;6;3;2;7;10;5;1;6.0;1
313;6;1;3;27;27;2;9;8;8;3;6;6;3;2;7;10;5;1;8.0;1
314;7;1;14;30;32;6;9;2;8;4;2;6;7;3;7;8;8;8;6.0;2
314;7;1;13;30;32;6;9;2;8;4;2;6;7;3;7;8;8;8;5.0;2
314;7;1;6;28;32;6;9;2;8;4;2;6;7;3;7;8;8;8;5.0;2
314;7;1;5;21;32;6;9;2;8;4;2;6;7;3;7;8;8;8;6.0;2
314;7;1;8;22;32;6;9;2;8;4;2;6;7;3;7;8;8;8;4.0;2
314;7;1;12;24;32;6;9;2;8;4;2;6;7;3;7;8;8;8;5.0;2
314;7;1;1;35;32;6;9;2;8;4;2;6;7;3;7;8;8;8;4.0;2
314;7;1;11;34;32;6;9;2;8;4;2;6;7;3;7;8;8;8;7.0;2
314;7;1;7;21;32;6;9;2;8;4;2;6;7;3;7;8;8;8;7.0;2
314;7;1;10;33;32;6;9;2;8;4;2;6;7;3;7;8;8;8;7.0;2
314;7;1;2;28;32;6;9;2;8;4;2;6;7;3;7;8;8;8;6.0;2
314;7;1;9;29;32;6;9;2;8;4;2;6;7;3;7;8;8;8;6.0;2
314;7;1;3;22;32;6;9;2;8;4;2;6;7;3;7;8;8;8;8.0;2
314;7;1;4;27;32;6;9;2;8;4;2;6;7;3;7;8;8;8;7.0;2
315;8;1;1;30;27;2;8;2;8;8;8;7;1;8;9;7;2;2;7.0;3
315;8;1;14;30;27;2;8;2;8;8;8;7;1;8;9;7;2;2;7.0;3
315;8;1;7;28;27;2;8;2;8;8;8;7;1;8;9;7;2;2;4.0;3
315;8;1;6;21;27;2;8;2;8;8;8;7;1;8;9;7;2;2;6.0;3
315;8;1;9;22;27;2;8;2;8;8;8;7;1;8;9;7;2;2;8.0;3
315;8;1;13;24;27;2;8;2;8;8;8;7;1;8;9;7;2;2;7.0;3
315;8;1;2;35;27;2;8;2;8;8;8;7;1;8;9;7;2;2;6.0;3
315;8;1;12;34;27;2;8;2;8;8;8;7;1;8;9;7;2;2;7.0;3
315;8;1;8;21;27;2;8;2;8;8;8;7;1;8;9;7;2;2;4.0;3
315;8;1;11;33;27;2;8;2;8;8;8;7;1;8;9;7;2;2;7.0;3
315;8;1;3;28;27;2;8;2;8;8;8;7;1;8;9;7;2;2;8.0;3
315;8;1;10;29;27;2;8;2;8;8;8;7;1;8;9;7;2;2;6.0;3
315;8;1;4;22;27;2;8;2;8;8;8;7;1;8;9;7;2;2;10.0;3
315;8;1;5;27;27;2;8;2;8;8;8;7;1;8;9;7;2;2;9.0;3
316;9;1;3;30;25;2;9;3;7;6;6;9;5;4;4;9;4;1;8.0;2
316;9;1;2;30;25;2;9;3;7;6;6;9;5;4;4;9;4;1;6.0;2
316;9;1;9;28;25;2;9;3;7;6;6;9;5;4;4;9;4;1;8.0;2
316;9;1;8;21;25;2;9;3;7;6;6;9;5;4;4;9;4;1;7.0;2
316;9;1;11;22;25;2;9;3;7;6;6;9;5;4;4;9;4;1;4.0;2
316;9;1;1;24;25;2;9;3;7;6;6;9;5;4;4;9;4;1;8.0;2
316;9;1;4;35;25;2;9;3;7;6;6;9;5;4;4;9;4;1;7.0;2
316;9;1;14;34;25;2;9;3;7;6;6;9;5;4;4;9;4;1;4.0;2
316;9;1;10;21;25;2;9;3;7;6;6;9;5;4;4;9;4;1;8.0;2
316;9;1;13;33;25;2;9;3;7;6;6;9;5;4;4;9;4;1;6.0;2
316;9;1;5;28;25;2;9;3;7;6;6;9;5;4;4;9;4;1;9.0;2
316;9;1;12;29;25;2;9;3;7;6;6;9;5;4;4;9;4;1;4.0;2
316;9;1;6;22;25;2;9;3;7;6;6;9;5;4;4;9;4;1;3.0;2
316;9;1;7;27;25;2;9;3;7;6;6;9;5;4;4;9;4;1;6.0;2
317;10;1;7;30;30;2;8;1;10;10;4;4;1;10;10;9;1;1;7.0;1
317;10;1;6;30;30;2;8;1;10;10;4;4;1;10;10;9;1;1;4.0;1
317;10;1;13;28;30;2;8;1;10;10;4;4;1;10;10;9;1;1;9.0;1
317;10;1;12;21;30;2;8;1;10;10;4;4;1;10;10;9;1;1;4.0;1
317;10;1;1;22;30;2;8;1;10;10;4;4;1;10;10;9;1;1;4.0;1
317;10;1;5;24;30;2;8;1;10;10;4;4;1;10;10;9;1;1;7.0;1
317;10;1;8;35;30;2;8;1;10;10;4;4;1;10;10;9;1;1;5.0;1
317;10;1;4;34;30;2;8;1;10;10;4;4;1;10;10;9;1;1;8.0;1
317;10;1;14;21;30;2;8;1;10;10;4;4;1;10;10;9;1;1;6.0;1
317;10;1;3;33;30;2;8;1;10;10;4;4;1;10;10;9;1;1;8.0;1
317;10;1;9;28;30;2;8;1;10;10;4;4;1;10;10;9;1;1;8.0;1
317;10;1;2;29;30;2;8;1;10;10;4;4;1;10;10;9;1;1;8.0;1
317;10;1;10;22;30;2;8;1;10;10;4;4;1;10;10;9;1;1;6.0;1
317;10;1;11;27;30;2;8;1;10;10;4;4;1;10;10;9;1;1;6.0;1
318;11;1;4;30;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;3;30;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;10;28;29;6;8;4;6;5;7;7;6;7;8;8;7;6;5.0;2
318;11;1;9;21;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;12;22;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;2;24;29;6;8;4;6;5;7;7;6;7;8;8;7;6;7.0;2
318;11;1;5;35;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;1;34;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;11;21;29;6;8;4;6;5;7;7;6;7;8;8;7;6;4.0;2
318;11;1;14;33;29;6;8;4;6;5;7;7;6;7;8;8;7;6;5.0;2
318;11;1;6;28;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;13;29;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
318;11;1;7;22;29;6;8;4;6;5;7;7;6;7;8;8;7;6;4.0;2
318;11;1;8;27;29;6;8;4;6;5;7;7;6;7;8;8;7;6;6.0;2
